#{"t_start": 1698245975.881836, "env_id": "None"}
r,l,t
4.0,7,2.233295
2.0,9,2.237967
-6.0,12,2.244297
3.0,8,2.2483
0.0,6,2.251412
5.0,6,2.254429
2.0,9,2.259102
2.0,9,2.263765
2.0,9,2.268477
1.0,5,2.271185
-2.0,8,2.275272
1.0,5,2.277896
5.0,6,2.280982
-3.0,9,2.285612
-2.0,8,2.289712
6.0,5,2.292267
6.0,5,2.29499
-4.0,10,2.300203
-2.0,8,2.304381
-3.0,9,2.308841
-4.0,10,2.313843
0.0,6,2.316945
-2.0,8,2.321053
-1.0,7,2.324741
3.0,8,2.328901
5.0,6,2.332087
-6.0,12,2.3383
0.0,6,2.341371
0.0,6,2.344464
6.0,5,2.347092
1.0,5,2.349754
-2.0,8,2.353837
-2.0,8,2.357913
5.0,6,2.361032
-2.0,8,2.365215
-7.0,13,2.371774
0.0,6,2.374819
4.0,7,2.378367
-5.0,11,2.384428
1.0,5,2.386995
1.0,5,2.389633
0.0,6,2.392776
-6.0,12,2.398787
2.0,9,2.403709
-4.0,10,2.409013
1.0,5,2.411586
4.0,7,2.415115
-1.0,7,2.419178
5.0,6,2.422192
-3.0,9,2.426963
-4.0,10,2.432147
1.0,5,2.434781
-4.0,10,2.439883
1.0,5,2.442433
-1.0,7,2.445995
3.0,8,2.450059
4.0,7,2.453719
-7.0,13,2.460404
4.0,7,2.463956
5.0,6,2.467159
2.0,9,2.47183
-3.0,9,2.47674
2.0,9,2.481188
-3.0,9,2.485823
6.0,5,2.488427
-3.0,9,2.492948
-2.0,8,2.497203
0.0,11,2.502858
-1.0,7,2.50643
-1.0,7,2.509899
-3.0,9,2.514433
-2.0,8,2.518376
0.0,6,2.521489
-3.0,9,2.52614
-2.0,8,2.530249
-1.0,7,2.533721
-1.0,7,2.537263
6.0,5,2.539821
3.0,8,2.54401
-5.0,11,2.549533
-2.0,8,2.553486
-3.0,9,2.557999
-3.0,9,2.562559
2.0,4,2.564591
0.0,6,2.567625
1.0,10,2.572649
1.0,5,2.575327
-1.0,7,2.579037
-2.0,8,2.583213
-4.0,10,2.588401
3.0,8,2.592534
2.0,9,2.59723
0.0,6,2.600463
-5.0,11,2.606027
3.0,8,2.610173
-3.0,9,2.614927
-2.0,8,2.619111
1.0,5,2.62166
0.0,6,2.624862
3.0,8,2.629235
-3.0,9,2.634008
0.0,6,2.637508
0.0,11,2.643976
-2.0,8,2.648757
4.0,7,2.652821
-2.0,8,2.657702
-2.0,8,2.662195
-5.0,11,2.667722
-2.0,8,2.672302
-3.0,9,2.676932
-2.0,8,2.6813
-6.0,12,2.687323
1.0,5,2.689964
-4.0,10,2.695108
6.0,5,2.697761
-2.0,8,2.702013
2.0,4,2.704098
5.0,6,2.707206
4.0,7,2.710928
0.0,6,2.714129
5.0,6,2.717381
-1.0,7,2.721125
-2.0,8,2.725311
-3.0,14,2.732524
5.0,6,2.735727
-3.0,9,2.740465
4.0,7,2.744193
-1.0,7,2.747994
-1.0,7,2.75163
-1.0,7,2.75524
-3.0,9,2.759867
-2.0,8,2.763931
-2.0,8,2.768158
-4.0,10,2.773306
0.0,6,2.776452
-2.0,8,2.780625
7.0,4,2.782715
1.0,10,2.787968
4.0,7,2.791678
5.0,6,2.79489
-10.0,16,2.803325
6.0,5,2.805914
-4.0,10,2.8111
5.0,6,2.814175
0.0,6,2.817393
-3.0,9,2.821914
-5.0,11,2.827581
7.0,4,2.82971
-1.0,12,2.835833
-2.0,8,2.840253
0.0,11,2.845771
-1.0,7,2.849521
-1.0,7,2.853082
-3.0,9,2.857715
4.0,7,2.861264
-1.0,7,2.865025
3.0,8,2.869104
4.0,7,2.872904
-3.0,9,2.877743
-4.0,10,2.882761
-2.0,8,2.887327
-3.0,9,2.891995
-5.0,11,2.897686
-2.0,8,2.902235
3.0,8,2.906448
5.0,6,2.90977
2.0,9,2.914688
2.0,9,2.919447
5.0,6,2.922741
-2.0,8,2.927029
-8.0,14,2.934119
-1.0,7,2.937713
-1.0,7,2.941398
1.0,5,2.944022
3.0,8,2.948107
-3.0,9,2.952736
5.0,6,2.955788
-5.0,11,2.961393
4.0,7,2.965006
-5.0,11,2.970809
4.0,7,2.974493
-5.0,11,2.980222
8.0,3,2.98182
-4.0,10,2.987028
3.0,8,2.991122
-6.0,12,2.997218
2.0,4,2.999325
-5.0,11,3.005166
-2.0,8,3.009437
4.0,7,3.013301
1.0,5,3.016182
2.0,9,3.020923
-1.0,7,3.024973
-4.0,10,3.030388
1.0,5,3.03299
1.0,5,3.035523
-3.0,9,3.039963
-1.0,7,3.043585
-1.0,7,3.047149
-2.0,8,3.051176
-2.0,8,3.055325
-2.0,8,3.059537
-1.0,7,3.063082
-3.0,9,3.067551
-4.0,10,3.072578
-1.0,7,3.076077
-2.0,8,3.080238
-2.0,8,3.084974
6.0,5,3.088122
-3.0,9,3.093131
-2.0,8,3.097256
-3.0,9,3.102055
-2.0,8,3.106515
6.0,5,3.109483
-4.0,10,3.11463
6.0,5,3.117571
1.0,5,3.120479
7.0,4,3.122546
-3.0,9,3.128242
-3.0,9,3.13357
-3.0,9,3.138191
-2.0,8,3.143036
6.0,5,3.145961
-3.0,9,3.150797
-1.0,7,3.154386
-19.0,30,3.170734
-5.0,11,3.176221
-3.0,9,3.180644
-5.0,11,3.186176
-1.0,7,3.189631
0.0,11,3.195112
-4.0,10,3.200118
-2.0,8,3.204116
-1.0,7,3.207585
2.0,9,3.212133
-3.0,9,3.216622
0.0,6,3.219679
-5.0,11,3.225056
-1.0,7,3.228634
-2.0,8,3.232614
-4.0,10,3.237617
0.0,6,3.240657
6.0,5,3.243128
1.0,10,3.248215
-3.0,9,3.252884
-3.0,9,3.257417
3.0,8,3.261579
-7.0,13,3.268087
-5.0,11,3.273701
0.0,6,3.276735
4.0,7,3.280292
2.0,9,3.284849
-4.0,10,3.289955
-2.0,8,3.29389
-1.0,7,3.297341
-1.0,7,3.300911
0.0,6,3.303886
4.0,7,3.307363
-2.0,8,3.311403
-4.0,10,3.316451
3.0,8,3.320484
-4.0,10,3.325753
0.0,6,3.328787
-6.0,12,3.334706
5.0,6,3.337659
3.0,8,3.341656
-1.0,7,3.345169
5.0,6,3.348138
5.0,6,3.351235
6.0,5,3.353794
1.0,5,3.356415
-1.0,7,3.35988
-5.0,11,3.365275
-4.0,10,3.370261
0.0,6,3.373325
6.0,5,3.375874
5.0,6,3.378976
-3.0,9,3.383516
0.0,6,3.386754
1.0,5,3.38941
-2.0,8,3.393335
-1.0,7,3.39681
0.0,6,3.399817
-3.0,9,3.404502
4.0,7,3.407976
-2.0,8,3.412221
1.0,5,3.414776
-2.0,8,3.419388
5.0,6,3.422683
-4.0,10,3.427748
0.0,6,3.431181
9.0,2,3.432281
0.0,6,3.435445
-1.0,7,3.439053
0.0,6,3.442359
0.0,6,3.44545
6.0,5,3.448066
-1.0,7,3.451698
2.0,9,3.456297
1.0,5,3.458997
-7.0,13,3.465602
1.0,5,3.468183
-1.0,7,3.47178
1.0,5,3.474384
-1.0,7,3.477968
-2.0,8,3.482167
-5.0,11,3.487802
4.0,7,3.491384
-4.0,10,3.496824
4.0,7,3.500417
7.0,4,3.502883
-2.0,8,3.507438
4.0,7,3.512112
7.0,4,3.514337
-1.0,12,3.520609
-3.0,9,3.525271
0.0,6,3.528377
5.0,6,3.531538
-3.0,9,3.536391
-3.0,9,3.540957
-1.0,7,3.544552
0.0,6,3.547661
5.0,6,3.55077
0.0,6,3.554025
2.0,9,3.558695
-1.0,7,3.562359
-1.0,7,3.565967
5.0,6,3.569055
-5.0,11,3.574896
-1.0,7,3.578524
-5.0,11,3.584193
-2.0,8,3.588268
-2.0,8,3.592402
4.0,7,3.595957
-1.0,7,3.599876
6.0,5,3.602463
-3.0,9,3.607183
-1.0,7,3.610831
-5.0,11,3.616599
5.0,6,3.619688
-1.0,7,3.623446
-1.0,7,3.627069
7.0,4,3.629138
2.0,9,3.633968
-2.0,8,3.638264
4.0,7,3.641907
